,DATE_TIME,SL_NO,PM1_B,PM2.5_B,PM10_B,NO2_B,CO2_B,CO_B,HUMIDITY_B,TEMP_B,PM1_G,PM2.5_G,PM10_G,NO2_G,CO2_G,CO_G,HUMIDITY_G,TEMP_G,PM1_W,PM2.5_W,PM10_W,NO2_W,CO2_W,CO_W,HUMIDITY_W,TEMP_W,Wind Speed  [10 m above gnd],Wind Direction  [10 m above gnd],Wind Speed  [80 m above gnd],Wind Direction  [80 m above gnd],Wind Speed  [900 mb],Wind Direction  [900 mb],Wind Gust  [sfc],No_of_Student
11,13-02-2019 09:26,818.5,110.14516129999998,220.4193548,262.0806452,0.179032258,10.35435484,41.893387100000005,77.51645161,22.66,83.50819672,147.7377049,187.7377049,0.665081967,101.29,1.321311475,68.1242623,22.46032787,98.3442623,238.52459019999998,256.5901639,0.14,18.99327869,38.99245902,59.51344262,27.03721311,10.15016578,347.4910332,10.37723164,347.8053546,20.69318686,307.32154489999994,12.88131814,80
12,13-02-2019 09:27,880.5,106.17741940000002,215.5806452,260.7258065,0.18177419399999997,10.42612903,41.98258065,77.46322581,22.75629032,76.62903226,133.17741940000002,171.19354840000003,0.674354839,102.5224194,1.247741935,68.08112903,22.56677419,96.13114754,235.1967213,253.0327869,0.14,19.13672131,39.45491803,58.93393443,27.54934426,10.13202484,347.3973954,10.35162457,347.70124330000004,20.71655591,307.2286116,12.86609249,80
13,13-02-2019 09:28,942.5,108.9193548,218.88709680000002,260.88709680000005,0.19,10.52564516,41.03548387,77.40919355,22.85290323,70.98387097,131.62903229999998,172.5806452,0.685322581,108.7372581,1.178709677,68.08741935,22.67112903,91.46774194,226.82258059999998,245.5967742,0.146451613,19.12548387,39.63129032,58.22258065,28.08403226,10.11334074,347.2989919,10.32538845,347.5921175,20.7390539,307.1355253,12.85028203,80
14,13-02-2019 09:29,1005.0,101.5079365,208.5238095,250.4285714,0.19,10.70714286,40.88968254,77.31555556,22.9568254,68.77419355,130.0,161.483871,0.695645161,113.67919350000001,1.11,67.99225806,22.76983871,89.66129032,218.0806452,233.9354839,0.14983871,19.82048387,39.73306452,57.7,28.64290323,10.09415045,347.1959273,10.29857279,347.478112,20.76062583,307.0424523,12.83392093,80
15,13-02-2019 09:30,1067.5,101.6774194,205.7258065,245.35483870000002,0.193870968,10.92532258,40.48741935,77.27596774,23.03483871,74.01612903,137.0,167.0,0.7,105.55870970000001,1.065645161,68.01548387,22.8683871,91.72131148,217.50819669999998,231.2786885,0.15557377,18.39983607,39.68081967,55.93229508,29.16967213,10.07449097,347.0883063,10.27122711,347.3593619,20.78121671,306.9495586,12.81704335,80
16,13-02-2019 09:31,1129.5,101.5,202.7258065,239.9032258,0.199516129,11.00435484,40.26806452,77.22080645,23.12129032,72.67741935,131.8870968,163.516129,0.708548387,103.56774190000002,1.028064516,67.97790323,22.96741935,94.30645161,226.7580645,242.9354839,0.160645161,18.54564516,39.78548387,55.57951613,29.67451613,10.05439929,346.9762335,10.24340092,347.2360021,20.80077156,306.8570103,12.79968344,80
17,13-02-2019 09:32,1191.5,101.19354840000001,204.2903226,240.04838709999999,0.2,11.5016129,39.73870968,77.13403226,23.20403226,65.90322581,122.3870968,159.6290323,0.717741935,106.07596770000002,0.9991935479999999,67.92258065,23.05564516,93.29032258,219.7258065,234.483871,0.169677419,17.20048387,39.74516129,53.97419355,30.15435484,10.03391239,346.8598135,10.21514375,347.10816760000006,20.81923538,306.7649735,12.78187538,80
18,13-02-2019 09:33,1254.0,100.7142857,203.39682539999998,238.6349206,0.201269841,11.59555556,40.2568254,77.06333333,23.2852381,66.91935484,121.69354840000001,147.5806452,0.72,118.29564520000001,0.952419355,67.87209677,23.15483871,89.80645161,219.1612903,233.2258065,0.18548387100000002,15.50774194,39.93629032,52.94177419,30.58580645,10.01306727,346.739151,10.1865051,346.9759933,20.83655318,306.67361439999996,12.76365333,80
19,13-02-2019 09:34,1316.5,95.91935484,198.7096774,235.2258065,0.21,11.515,38.91532258,76.97709677,23.36241935,65.16129032,118.32258059999998,161.38709680000002,0.727580645,121.1316129,0.95,67.86032258,23.24951613,91.06451613,218.96774190000002,235.19354840000003,0.186129032,15.72306452,40.07274194,52.44564516,31.03580645,9.991900919,346.6143507,10.1575345,346.8396141,20.85266997,306.583099,12.74505145,80
20,13-02-2019 09:35,1378.5,98.06451613,195.1290323,228.80645159999997,0.21,11.79677419,40.00258065,76.95354839,23.44258065,67.70967742,123.67741940000002,156.33870969999998,0.7366129029999999,126.44822579999999,0.8996774190000001,67.88467742,23.32822581,89.30645161,215.016129,229.80645159999997,0.17661290300000002,18.22467742,39.91790323,52.34532258,31.52274194,9.970450322,346.4855172,10.12828147,346.6991652,20.86753075,306.49359350000003,12.7261039,80
21,13-02-2019 09:36,1441.0,95.34920635,189.968254,223.4126984,0.21,12.22492063,39.19015873,76.93952381,23.514761899999996,65.58064516,117.17741940000002,153.5645161,0.74,116.08870970000001,0.89,67.83387097,23.41612903,89.71428571,213.6349206,229.6031746,0.176349206,18.67809524,40.30063492,51.02936508,31.99746032,9.94875247,346.3527552,10.09879551,346.5547813,20.88108055,306.4052638,12.70684485,80
22,13-02-2019 09:37,1503.5,94.67741935,190.0322581,226.62903230000003,0.21,12.39,38.50580645,76.78887097,23.58145161,60.5,112.17741940000002,145.88709680000002,0.748870968,121.18451609999998,0.86016129,67.63483871,23.48693548,90.29032258,216.45161290000001,228.12903230000003,0.17870967699999998,19.09403226,39.99435484,50.69677419,32.44854839,9.926844353,346.2161693,10.06912615,346.40659750000003,20.89326435,306.31827630000004,12.68730846,80
23,13-02-2019 09:38,1565.5,92.56451613,187.11290319999998,219.6612903,0.21,12.38,39.706612899999996,76.75048387,23.65048387,63.75806452,113.62903229999999,143.8548387,0.757580645,130.901129,0.84,67.50322581,23.56,88.09523809999999,209.952381,226.015873,0.168412698,21.44492063,40.14666667,50.8615873,32.92634921,9.904762959,346.07586410000005,10.0393229,346.2547488,20.90402718,306.2327968,12.66752889,80
24,13-02-2019 09:39,1628.0,90.50793651,183.047619,217.968254,0.213968254,12.51492063,38.95111111,76.58,23.71714286,62.54838710000001,113.72580649999999,158.5645161,0.76,103.84661290000001,0.84,67.42854839,23.62354839,83.72580645,199.5,212.7419355,0.16612903199999998,21.05403226,40.61145161,50.81903226,33.41258065,9.882545278,345.93194439999996,10.00943528,346.09937,20.91331405,306.14899160000004,12.647540300000001,80
25,13-02-2019 09:40,1690.5,92.40322581,184.30645159999997,218.0967742,0.22,12.65532258,38.04967742,76.54645161,23.78435484,58.70967742,105.17741940000002,137.0806452,0.76,109.6091935,0.831129032,67.34887097,23.69854839,85.63492063,197.12698410000002,209.93650789999998,0.16,23.24984127,40.74333333,50.40301587,33.89285714,9.8602283,345.7845148,9.979512807999999,345.94059619999996,20.92106995,306.0670268,12.62737686,80
26,13-02-2019 09:41,1753.0,86.58730159,176.68253969999998,208.73015869999998,0.22,12.77984127,38.61968254,76.47888889,23.82809524,61.59677419,109.33870970000001,133.67741940000002,0.766612903,98.11387097,0.790806452,67.26935484,23.74854839,87.55555556,200.79365080000002,214.26984130000002,0.161111111,19.29746032,40.74333333,47.48968254,34.28746032,9.837849015,345.6336798,9.949604999,345.77856230000003,20.927239899999996,305.9870684,12.60707273,80
